1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,12,200318,,,Michelle Tyler,U,,GBR,,,,200938,,,Kathy May Teacher Paben,U,,USA,,,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,13,200320,,,Renata Tomanova,U,,GER,,,,201259,,Q,Sonoe Yonezawa,U,,JPN,,,,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,14,200361,,Q,Marie Pinterova,U,,HUN,,,,200283,,,Pam Teeguarden,U,,USA,,,,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,15,200905,,,Mariana Simionescu,R,,ROU,,,,200935,,,Florenta Mihai,U,,ROU,,,,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,16,200337,,,Virginia Ruzici,R,,ROU,,,,200223,,,Sharon Walsh Pete,R,,USA,,,,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,17,200371,,,Mima Jausovec,U,,SLO,,,,200185,,,Lesley Hunt,U,,AUS,,,,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,18,200263,,,Janet Wright,U,,USA,,,,200355,,,Diane Desfor,U,,USA,,,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,19,200460,,,Regina Marsikova,U,,CZE,,,,200787,,,Fiorella Bonicelli,U,,URU,,,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,20,200333,,,Betsy Nagelsen,R,,USA,,,,200298,,,Laura Du Pont,U,,USA,,,,4-6 6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,21,200759,,,Katja Ebbinghaus,U,,FRG,,,,200957,,,Ruta Gerulaitis,U,,USA,,,,6-3 4-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,22,200318,,,Michelle Tyler,U,,GBR,,,,200316,,Q,Heidi Eisterlehner,R,,GER,,,,2-6 6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,23,200320,,,Renata Tomanova,U,,GER,,,,200361,,Q,Marie Pinterova,U,,HUN,,,,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,24,200337,,,Virginia Ruzici,R,,ROU,,,,200905,,,Mariana Simionescu,R,,ROU,,,,7-5 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,25,200263,,,Janet Wright,U,,USA,,,,200371,,,Mima Jausovec,U,,SLO,,,,3-6 6-2 7-5,3,QF,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,26,200460,,,Regina Marsikova,U,,CZE,,,,200333,,,Betsy Nagelsen,R,,USA,,,,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,27,200318,,,Michelle Tyler,U,,GBR,,,,200759,,,Katja Ebbinghaus,U,,FRG,,,,3-6 6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,28,200337,,,Virginia Ruzici,R,,ROU,,,,200320,,,Renata Tomanova,U,,GER,,,,7-6 7-5,3,QF,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,29,200460,,,Regina Marsikova,U,,CZE,,,,200263,,,Janet Wright,U,,USA,,,,6-4 6-2,3,SF,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,30,200337,,,Virginia Ruzici,R,,ROU,,,,200318,,,Michelle Tyler,U,,GBR,,,,6-7 6-3 6-3,3,SF,,,,,,,,,,,,,,,,,,,
1978-W-WT-ITA-01A-1978,Rome,Clay,32,W,19780522,31,200460,,,Regina Marsikova,U,,CZE,,,,200337,,,Virginia Ruzici,R,,ROU,,,,7-5 7-5,3,F,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,1,200259,1,,Chris Evert,R,,USA,,,,200991,,,Joanne Russell,U,,USA,,,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,2,200263,,,Janet Wright,U,,USA,,,,200968,,,Betty Ann Dent,U,,USA,,,,6-0 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,3,200961,,,Ivanna Madruga Osses,U,,ARG,,,,200970,,,Linda Siegel,U,,USA,,,,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,4,200460,,,Regina Marsikova,U,,CZE,,,,200352,7,,Greer Stevens,U,,RSA,,,,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,5,200337,,,Virginia Ruzici,R,,ROU,,,,200176,6,,Kerry Reid,R,,AUS,,,,7-5 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,6,200963,,,Caroline Stoll,U,,USA,,,,200334,,,Sabina Simmonds,R,,ITA,,,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,7,200410,,,Yvonne Vermaak,R,,RSA,,,,200463,,,Terry Holladay,U,,USA,,,,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,8,200397,3,,Tracy Austin,R,,USA,,,,200371,,,Mima Jausovec,U,,SLO,,,,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,9,200221,4,,Dianne Balestrat,U,,AUS,,,,200755,,,Daniela Marzano,U,,ITA,,,,6-0 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,10,200356,,,Betty Stove,U,,NED,,,,200391,,,Sherry Acker,U,,USA,,,,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,11,200366,,,Sylvia Hanika,U,,GER,,,,200375,,,Barbara Potter,U,,USA,,,,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,12,200320,,,Renata Tomanova,U,,GER,,,,200209,5,,Wendy Turnbull,U,,AUS,,,,6-4 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,13,200150,8,,Evonne Cawley,R,,AUS,,,,200969,,,Jeanne Duvall,U,,USA,,,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,14,200353,,,Lele Forood,U,,USA,,,,200378,,,Anne Smith,R,,USA,,,,6-2 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,15,200159,,,Rosie Casals,R,,USA,,,,200940,,,Ilana Kloss,U,,RSA,,,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,16,200936,,,Iris Riedel Kuhn,U,,FRG,,,,200237,2,,Virginia Wade,R,,GBR,,,,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,17,200259,1,,Chris Evert,R,,USA,,,,200263,,,Janet Wright,U,,USA,,,,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,18,200961,,,Ivanna Madruga Osses,U,,ARG,,,,200460,,,Regina Marsikova,U,,CZE,,,,6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,19,200337,,,Virginia Ruzici,R,,ROU,,,,200963,,,Caroline Stoll,U,,USA,,,,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,20,200397,3,,Tracy Austin,R,,USA,,,,200410,,,Yvonne Vermaak,R,,RSA,,,,7-5 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,21,200221,4,,Dianne Balestrat,U,,AUS,,,,200356,,,Betty Stove,U,,NED,,,,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,22,200366,,,Sylvia Hanika,U,,GER,,,,200320,,,Renata Tomanova,U,,GER,,,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,23,200150,8,,Evonne Cawley,R,,AUS,,,,200353,,,Lele Forood,U,,USA,,,,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-ITA-01A-1979,Rome,Clay,32,W,19790507,24,200936,,,Iris Riedel Kuhn,U,,FRG,,,,200159,,,Rosie Casals,R,,USA,,,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
