1978-W-WT-FRG-02A-1978,Stuttgart,Carpet,32,W,19781023,31,200397,1,,Tracy Austin,R,,USA,,,,200356,2,,Betty Stove,U,,NED,,,,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,1,200293,1,,Martina Navratilova,L,173,USA,,,,200366,,,Sylvia Hanika,U,,GER,,,,5-7 7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,2,200365,,,Tanya Harford,U,,RSA,,,,200333,,Q,Betsy Nagelsen,R,,USA,,,,7-6 1-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,3,200940,,,Ilana Kloss,U,,RSA,,,,200398,,Q,Iva Budarova,U,,TCH,,,,6-0 2-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,4,200176,6,,Kerry Reid,R,,AUS,,,,200283,,,Pam Teeguarden,U,,USA,,,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,5,200190,4,,Billie Jean King,R,,USA,,,,200264,,Q,Helena Anliot,U,,SWE,,,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,6,200315,,,Nina Bohm,U,,SWE,,,,200275,,,Ann Kiyomura Hayashi,R,,USA,,,,6-2 5-7 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,7,200976,,,Stacy Margolin,U,,USA,,,,200356,,,Betty Stove,U,,NED,,,,6-2 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,8,200371,,,Mima Jausovec,U,,SLO,,,,200337,7,,Virginia Ruzici,R,,ROU,,,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,9,200460,8,,Regina Marsikova,U,,CZE,,,,200323,,Q,Rene Blount,U,,USA,,,,7-5 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,10,200298,,,Laura Du Pont,U,,USA,,,,200463,,,Terry Holladay,U,,USA,,,,6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,11,200348,,,Hana Mandlikova,R,,AUS,,,,200936,,,Iris Riedel Kuhn,U,,FRG,,,,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,12,200397,3,,Tracy Austin,R,,USA,,,,200388,,,Leslie Allen,U,,USA,,,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,13,200209,5,,Wendy Turnbull,U,,AUS,,,,200375,,,Barbara Potter,U,,USA,,,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,14,200372,,,Bettina Bunge,U,,GER,,,,200223,,,Sharon Walsh Pete,R,,USA,,,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,15,200378,,,Anne Smith,R,,USA,,,,200320,,,Renata Tomanova,U,,GER,,,,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,16,200259,2,,Chris Evert,R,,USA,,,,200945,,,Marita Redondo,R,,USA,,,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,17,200293,1,,Martina Navratilova,L,173,USA,,,,200365,,,Tanya Harford,U,,RSA,,,,6-0 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,18,200176,6,,Kerry Reid,R,,AUS,,,,200940,,,Ilana Kloss,U,,RSA,,,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,19,200315,,,Nina Bohm,U,,SWE,,,,200190,4,,Billie Jean King,R,,USA,,,,3-6 7-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,20,200371,,,Mima Jausovec,U,,SLO,,,,200976,,,Stacy Margolin,U,,USA,,,,6-1 3-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,21,200460,8,,Regina Marsikova,U,,CZE,,,,200298,,,Laura Du Pont,U,,USA,,,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,22,200397,3,,Tracy Austin,R,,USA,,,,200348,,,Hana Mandlikova,R,,AUS,,,,6-4 5-7 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,23,200209,5,,Wendy Turnbull,U,,AUS,,,,200372,,,Bettina Bunge,U,,GER,,,,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,24,200259,2,,Chris Evert,R,,USA,,,,200378,,,Anne Smith,R,,USA,,,,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,25,200293,1,,Martina Navratilova,L,173,USA,,,,200176,6,,Kerry Reid,R,,AUS,,,,W/O,3,QF,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,26,200371,,,Mima Jausovec,U,,SLO,,,,200315,,,Nina Bohm,U,,SWE,,,,2-6 6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,27,200397,3,,Tracy Austin,R,,USA,,,,200460,8,,Regina Marsikova,U,,CZE,,,,7-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,28,200259,2,,Chris Evert,R,,USA,,,,200209,5,,Wendy Turnbull,U,,AUS,,,,6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,29,200293,1,,Martina Navratilova,L,173,USA,,,,200371,,,Mima Jausovec,U,,SLO,,,,7-5 6-2,3,SF,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,30,200397,3,,Tracy Austin,R,,USA,,,,200259,2,,Chris Evert,R,,USA,,,,6-3 7-5,3,SF,,,,,,,,,,,,,,,,,,,
1979-W-WT-FRG-02A-1979,Filderstadt,Carpet,32,W,19791105,31,200397,3,,Tracy Austin,R,,USA,,,,200293,1,,Martina Navratilova,L,173,USA,,,,6-2 6-0,3,F,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,1,200397,1,,Tracy Austin,R,,USA,,,,200333,,,Betsy Nagelsen,R,,USA,,,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,2,200976,,,Stacy Margolin,U,,USA,,,,200974,,,Lena Sandin,U,,SWE,,,,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,3,200378,,,Anne Smith,R,,USA,,,,200323,,,Rene Blount,U,,USA,,,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,4,200371,8,,Mima Jausovec,U,,SLO,,,,200315,,,Nina Bohm,U,,SWE,,,,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,5,200381,3,,Andrea Jaeger,U,,USA,,,,200354,,Q,Claudia Kohde Kilsch,R,,GER,,,,4-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,6,200365,,,Tanya Harford,U,,RSA,,,,200363,,,Hana Strachonova,U,,SUI,,,,6-7 7-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,7,200383,,,Anne Hobbs,U,,GBR,,,,200376,,Q,Katerina Bohmova,U,,CZE,,,,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,8,200366,6,,Sylvia Hanika,U,,GER,,,,200316,,,Heidi Eisterlehner,R,,GER,,,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,9,200337,5,,Virginia Ruzici,R,,ROU,,,,200372,,,Bettina Bunge,U,,GER,,,,3-6 6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,10,200384,,Q,Eva Pfaff,U,,GER,,,,200356,,,Betty Stove,U,,NED,,,,3-6 6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,11,200331,,,Kim Sands,U,,USA,,,,200991,,,Joanne Russell,U,,USA,,,,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,12,200283,,,Pam Teeguarden,U,,USA,,,,200359,,LL,Christiane Jolissaint,U,,SUI,,,,6-3 6-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,13,200382,,Q,Isabelle Villiger,U,,SUI,,,,200460,7,,Regina Marsikova,U,,CZE,,,,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,14,200936,,,Iris Riedel Kuhn,U,,FRG,,,,200978,,,Roberta Mccallum,U,,USA,,,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,15,200391,,,Sherry Acker,U,,USA,,,,200398,,,Iva Budarova,U,,TCH,,,,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,16,200348,2,,Hana Mandlikova,R,,AUS,,,,200375,,,Barbara Potter,U,,USA,,,,5-7 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,17,200397,1,,Tracy Austin,R,,USA,,,,200976,,,Stacy Margolin,U,,USA,,,,6-0 6-0,3,R16,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,18,200371,8,,Mima Jausovec,U,,SLO,,,,200378,,,Anne Smith,R,,USA,,,,7-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,19,200381,3,,Andrea Jaeger,U,,USA,,,,200365,,,Tanya Harford,U,,RSA,,,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,20,200366,6,,Sylvia Hanika,U,,GER,,,,200383,,,Anne Hobbs,U,,GBR,,,,5-7 7-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,21,200337,5,,Virginia Ruzici,R,,ROU,,,,200384,,Q,Eva Pfaff,U,,GER,,,,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,22,200283,,,Pam Teeguarden,U,,USA,,,,200331,,,Kim Sands,U,,USA,,,,6-3 4-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,23,200382,,Q,Isabelle Villiger,U,,SUI,,,,200936,,,Iris Riedel Kuhn,U,,FRG,,,,&nbsp,,3,R16,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,24,200391,,,Sherry Acker,U,,USA,,,,200348,2,,Hana Mandlikova,R,,AUS,,,,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,25,200397,1,,Tracy Austin,R,,USA,,,,200371,8,,Mima Jausovec,U,,SLO,,,,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,26,200381,3,,Andrea Jaeger,U,,USA,,,,200366,6,,Sylvia Hanika,U,,GER,,,,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,27,200337,5,,Virginia Ruzici,R,,ROU,,,,200283,,,Pam Teeguarden,U,,USA,,,,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,28,200391,,,Sherry Acker,U,,USA,,,,200382,,Q,Isabelle Villiger,U,,SUI,,,,6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,29,200397,1,,Tracy Austin,R,,USA,,,,200381,3,,Andrea Jaeger,U,,USA,,,,6-4 6-4,3,SF,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,30,200391,,,Sherry Acker,U,,USA,,,,200337,5,,Virginia Ruzici,R,,ROU,,,,7-5 1-6 6-4,3,SF,,,,,,,,,,,,,,,,,,,
1980-W-WT-FRG-01A-1980,Filderstadt,Carpet,32,W,19801110,31,200397,1,,Tracy Austin,R,,USA,,,,200391,,,Sherry Acker,U,,USA,,,,6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,1,200397,1,,Tracy Austin,R,,USA,,,,200354,,,Claudia Kohde Kilsch,R,,GER,,,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,2,200384,,,Eva Pfaff,U,,GER,,,,200979,,,Joyce Portman,U,,USA,,,,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,3,200382,,,Isabelle Villiger,U,,SUI,,,,200984,,,Deborah Jevans,U,,GBR,,,,7-6 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,4,200371,6,,Mima Jausovec,U,,SLO,,,,200363,,,Hana Strachonova,U,,SUI,,,,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,5,200337,4,,Virginia Ruzici,R,,ROU,,,,200442,,,Andrea Temesvari,R,,HUN,,,,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,6,200976,,,Stacy Margolin,U,,USA,,,,200490,,Q,Michaela Pazderova,U,,TCH,,,,0-6 6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,7,200331,,,Kim Sands,U,,USA,,,,200409,,Q,Petra Delhees Jauch,L,,SUI,,,,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,8,200991,8,,Joanne Russell,U,,USA,,,,200320,,,Renata Tomanova,U,,GER,,,,6-4 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,9,200375,5,,Barbara Potter,U,,USA,,,,200340,,Q,Marcella Mesker,U,,NED,,,,6-1 6-7 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,10,200392,,,Jo Durie,R,,GBR,,,,200374,,,Helga Lutten,R,,GER,,,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,11,200386,,,Corinne Vanier,U,,FRA,,,,200357,,,Rosalyn Nideffer,R,,USA,,,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,12,200366,3,,Sylvia Hanika,U,,GER,,,,200929,,,Elly Appel,U,,NED,,,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,13,200378,7,,Anne Smith,R,,USA,,,,200395,,Q,Catherine Tanvier,U,,FRA,,,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,14,200316,,,Heidi Eisterlehner,R,,GER,,,,200433,,,Kim Jones Shaefer,R,,USA,,,,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,15,200585,,,Kathy Horvath,U,,USA,,,,200936,,,Iris Riedel Kuhn,U,,FRG,,,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,16,200293,2,,Martina Navratilova,L,173,USA,,,,200221,,,Dianne Balestrat,U,,AUS,,,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,17,200397,1,,Tracy Austin,R,,USA,,,,200384,,,Eva Pfaff,U,,GER,,,,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,18,200371,6,,Mima Jausovec,U,,SLO,,,,200382,,,Isabelle Villiger,U,,SUI,,,,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,19,200337,4,,Virginia Ruzici,R,,ROU,,,,200976,,,Stacy Margolin,U,,USA,,,,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,20,200991,8,,Joanne Russell,U,,USA,,,,200331,,,Kim Sands,U,,USA,,,,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,21,200392,,,Jo Durie,R,,GBR,,,,200375,5,,Barbara Potter,U,,USA,,,,4-6 7-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1981-W-WT-FRG-02A-1981,Filderstadt,Carpet,32,W,19811026,22,200366,3,,Sylvia Hanika,U,,GER,,,,200386,,,Corinne Vanier,U,,FRA,,,,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,
